PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22738016","Epileptic encephalopathies of the Landau-Kleffner and continuous spike and waves during slow-wave sleep types: genomic dissection makes the link with autism","Lesca G, Rudolf G, Labalme A, Hirsch E, Arzimanoglou A, Genton P, Motte J, de Saint Martin A, Valenti MP, Boulay C, De Bellescize J, Kéo-Kosal P, Boutry-Kryza N, Edery P, Sanlaville D, Szepetowski P.","Epilepsia. 2012 Sep;53(9):1526-38. doi: 10.1111/j.1528-1167.2012.03559.x. Epub 2012 Jun 27.","Lesca G","Epilepsia","2012","2012/06/29","","","10.1111/j.1528-1167.2012.03559.x"
"34453663","Shank3 Deficiency is Associated With Altered Profile of Neurotransmission Markers in Pups and Adult Mice","Bukatova S, Renczes E, Reichova A, Filo J, Sadlonova A, Mravec B, Ostatnikova D, Bakos J, Bacova Z.","Neurochem Res. 2021 Dec;46(12):3342-3355. doi: 10.1007/s11064-021-03435-6. Epub 2021 Aug 28.","Bukatova S","Neurochem Res","2021","2021/08/28","","","10.1007/s11064-021-03435-6"
"24277719","Zinc deficiency dysregulates the synaptic ProSAP/Shank scaffold and might contribute to autism spectrum disorders","Grabrucker S, Jannetti L, Eckert M, Gaub S, Chhabra R, Pfaender S, Mangus K, Reddy PP, Rankovic V, Schmeisser MJ, Kreutz MR, Ehret G, Boeckers TM, Grabrucker AM.","Brain. 2014 Jan;137(Pt 1):137-52. doi: 10.1093/brain/awt303. Epub 2013 Nov 25.","Grabrucker S","Brain","2014","2013/11/27","","","10.1093/brain/awt303"
"27876814","A genome-wide investigation into parent-of-origin effects in autism spectrum disorder identifies previously associated genes including SHANK3","Connolly S, Anney R, Gallagher L, Heron EA.","Eur J Hum Genet. 2017 Feb;25(2):234-239. doi: 10.1038/ejhg.2016.153. Epub 2016 Nov 23.","Connolly S","Eur J Hum Genet","2017","2016/11/24","PMC5255953","","10.1038/ejhg.2016.153"
"21840719","Postsynaptic ProSAP/Shank scaffolds in the cross-hair of synaptopathies","Grabrucker AM, Schmeisser MJ, Schoen M, Boeckers TM.","Trends Cell Biol. 2011 Oct;21(10):594-603. doi: 10.1016/j.tcb.2011.07.003. Epub 2011 Aug 15.","Grabrucker AM","Trends Cell Biol","2011","2011/08/16","","","10.1016/j.tcb.2011.07.003"
"24652766","Absence of strong strain effects in behavioral analyses of Shank3-deficient mice","Drapeau E, Dorr NP, Elder GA, Buxbaum JD.","Dis Model Mech. 2014 Jun;7(6):667-81. doi: 10.1242/dmm.013821. Epub 2014 Mar 20.","Drapeau E","Dis Model Mech","2014","2014/03/22","PMC4036474","","10.1242/dmm.013821"
"25852484","Shank3-mutant mice lacking exon 9 show altered excitation/inhibition balance, enhanced rearing, and spatial memory deficit","Lee J, Chung C, Ha S, Lee D, Kim DY, Kim H, Kim E.","Front Cell Neurosci. 2015 Mar 19;9:94. doi: 10.3389/fncel.2015.00094. eCollection 2015.","Lee J","Front Cell Neurosci","2015","2015/04/09","PMC4365696","","10.3389/fncel.2015.00094"
"29665782","A direct regulatory link between microRNA-137 and SHANK2: implications for neuropsychiatric disorders","de Sena Cortabitarte A, Berkel S, Cristian FB, Fischer C, Rappold GA.","J Neurodev Disord. 2018 Apr 17;10(1):15. doi: 10.1186/s11689-018-9233-1.","de Sena Cortabitarte A","J Neurodev Disord","2018","2018/04/19","PMC5905159","","10.1186/s11689-018-9233-1"
"25687563","Fetal DNA methylation of autism spectrum disorders candidate genes: association with spontaneous preterm birth","Behnia F, Parets SE, Kechichian T, Yin H, Dutta EH, Saade GR, Smith AK, Menon R.","Am J Obstet Gynecol. 2015 Apr;212(4):533.e1-9. doi: 10.1016/j.ajog.2015.02.011. Epub 2015 Feb 14.","Behnia F","Am J Obstet Gynecol","2015","2015/02/18","","","10.1016/j.ajog.2015.02.011"
"29074576","A Presynaptic Function of Shank Protein in Drosophila","Wu S, Gan G, Zhang Z, Sun J, Wang Q, Gao Z, Li M, Jin S, Huang J, Thomas U, Jiang YH, Li Y, Tian R, Zhang YQ.","J Neurosci. 2017 Nov 29;37(48):11592-11604. doi: 10.1523/JNEUROSCI.0893-17.2017. Epub 2017 Oct 26.","Wu S","J Neurosci","2017","2017/10/28","PMC6705749","","10.1523/JNEUROSCI.0893-17.2017"
"28638591","Replicable in vivo physiological and behavioral phenotypes of the Shank3B null mutant mouse model of autism","Dhamne SC, Silverman JL, Super CE, Lammers SHT, Hameed MQ, Modi ME, Copping NA, Pride MC, Smith DG, Rotenberg A, Crawley JN, Sahin M.","Mol Autism. 2017 Jun 15;8:26. doi: 10.1186/s13229-017-0142-z. eCollection 2017.","Dhamne SC","Mol Autism","2017","2017/06/23","PMC5472997","","10.1186/s13229-017-0142-z"
"21615902","Gene expression analysis in lymphoblasts derived from patients with autism spectrum disorder","Yasuda Y, Hashimoto R, Yamamori H, Ohi K, Fukumoto M, Umeda-Yano S, Mohri I, Ito A, Taniike M, Takeda M.","Mol Autism. 2011 May 26;2(1):9. doi: 10.1186/2040-2392-2-9.","Yasuda Y","Mol Autism","2011","2011/05/28","PMC3118341","","10.1186/2040-2392-2-9"
"28948968","Stem cell-derived neurons from autistic individuals with SHANK3 mutation show morphogenetic abnormalities during early development","Kathuria A, Nowosiad P, Jagasia R, Aigner S, Taylor RD, Andreae LC, Gatford NJF, Lucchesi W, Srivastava DP, Price J.","Mol Psychiatry. 2018 Mar;23(3):735-746. doi: 10.1038/mp.2017.185. Epub 2017 Sep 26.","Kathuria A","Mol Psychiatry","2018","2017/09/27","PMC5822449","","10.1038/mp.2017.185"
"24238429","Transcriptomic analysis of genetically defined autism candidate genes reveals common mechanisms of action","Lanz TA, Guilmette E, Gosink MM, Fischer JE, Fitzgerald LW, Stephenson DT, Pletcher MT.","Mol Autism. 2013 Nov 15;4(1):45. doi: 10.1186/2040-2392-4-45.","Lanz TA","Mol Autism","2013","2013/11/19","PMC4176301","","10.1186/2040-2392-4-45"
"33679297","Altered Light Sensitivity of Circadian Clock in Shank3(+/-) Mouse","Alamilla J, Ramiro-Cortés Y, Mejía-López A, Chavez JL, Rivera DO, Felipe V, Aguilar-Roblero R.","Front Neurosci. 2021 Feb 18;15:604165. doi: 10.3389/fnins.2021.604165. eCollection 2021.","Alamilla J","Front Neurosci","2021","2021/03/08","PMC7930753","","10.3389/fnins.2021.604165"
"25705621","Molecular handoffs in nitrergic neurotransmission","Chaudhury A.","Front Med (Lausanne). 2014 Apr 10;1:8. doi: 10.3389/fmed.2014.00008. eCollection 2014.","Chaudhury A","Front Med (Lausanne)","2014","2015/02/24","PMC4335390","","10.3389/fmed.2014.00008"
"24398551","A commonly carried genetic variant, rs9616915, in SHANK3 gene is associated with a reduced risk of autism spectrum disorder: replication in a Chinese population","Shao S, Xu S, Yang J, Zhang T, He Z, Sun Z, Song R.","Mol Biol Rep. 2014 Mar;41(3):1591-5. doi: 10.1007/s11033-013-3005-5. Epub 2014 Jan 8.","Shao S","Mol Biol Rep","2014","2014/01/09","","","10.1007/s11033-013-3005-5"
"28263956","SHANK proteins limit integrin activation by directly interacting with Rap1 and R-Ras","Lilja J, Zacharchenko T, Georgiadou M, Jacquemet G, De Franceschi N, Peuhu E, Hamidi H, Pouwels J, Martens V, Nia FH, Beifuss M, Boeckers T, Kreienkamp HJ, Barsukov IL, Ivaska J.","Nat Cell Biol. 2017 Apr;19(4):292-305. doi: 10.1038/ncb3487. Epub 2017 Mar 6.","Lilja J","Nat Cell Biol","2017","2017/03/07","PMC5386136","EMS71436","10.1038/ncb3487"
"34453960","Phenanthrene induces autism-like behavior by promoting oxidative stress and mTOR pathway activation","Xie J, Han Q, Wei Z, Wang Y, Wang S, Chen M.","Toxicology. 2021 Sep;461:152910. doi: 10.1016/j.tox.2021.152910. Epub 2021 Aug 25.","Xie J","Toxicology","2021","2021/08/28","","","10.1016/j.tox.2021.152910"
"34535637","Proteomics of autism and Alzheimer's mouse models reveal common alterations in mTOR signaling pathway","Mencer S, Kartawy M, Lendenfeld F, Soluh H, Tripathi MK, Khaliulin I, Amal H.","Transl Psychiatry. 2021 Sep 17;11(1):480. doi: 10.1038/s41398-021-01578-2.","Mencer S","Transl Psychiatry","2021","2021/09/18","PMC8448888","","10.1038/s41398-021-01578-2"
"34702975","Translational pediatrics: clinical perspective for Phelan-McDermid syndrome and autism research","Sakai Y, Okuzono S, Schaaf CP, Ohga S.","Pediatr Res. 2021 Oct 26. doi: 10.1038/s41390-021-01806-x. Online ahead of print.","Sakai Y","Pediatr Res","2021","2021/10/27","","","10.1038/s41390-021-01806-x"
"26914612","Brief Report: Sensory Reactivity in Children with Phelan-McDermid Syndrome","Mieses AM, Tavassoli T, Li E, Soorya L, Lurie S, Wang AT, Siper PM, Kolevzon A.","J Autism Dev Disord. 2016 Jul;46(7):2508-13. doi: 10.1007/s10803-016-2754-0.","Mieses AM","J Autism Dev Disord","2016","2016/02/26","","","10.1007/s10803-016-2754-0"
"29263841","A framework to identify contributing genes in patients with Phelan-McDermid syndrome","Tabet AC, Rolland T, Ducloy M, Lévy J, Buratti J, Mathieu A, Haye D, Perrin L, Dupont C, Passemard S, Capri Y, Verloes A, Drunat S, Keren B, Mignot C, Marey I, Jacquette A, Whalen S, Pipiras E, Benzacken B, Chantot-Bastaraud S, Afenjar A, Héron D, Le Caignec C, Beneteau C, Pichon O, Isidor B, David A, El Khattabi L, Kemeny S, Gouas L, Vago P, Mosca-Boidron AL, Faivre L, Missirian C, Philip N, Sanlaville D, Edery P, Satre V, Coutton C, Devillard F, Dieterich K, Vuillaume ML, Rooryck C, Lacombe D, Pinson L, Gatinois V, Puechberty J, Chiesa J, Lespinasse J, Dubourg C, Quelin C, Fradin M, Journel H, Toutain A, Martin D, Benmansour A, Leblond CS, Toro R, Amsellem F, Delorme R, Bourgeron T.","NPJ Genom Med. 2017 Oct 23;2:32. doi: 10.1038/s41525-017-0035-2. eCollection 2017.","Tabet AC","NPJ Genom Med","2017","2017/12/22","PMC5677962","","10.1038/s41525-017-0035-2"
"34331007","Restoring glutamate receptosome dynamics at synapses rescues autism-like deficits in Shank3-deficient mice","Moutin E, Sakkaki S, Compan V, Bouquier N, Giona F, Areias J, Goyet E, Hemonnot-Girard AL, Seube V, Glasson B, Benac N, Chastagnier Y, Raynaud F, Audinat E, Groc L, Maurice T, Sala C, Verpelli C, Perroy J.","Mol Psychiatry. 2021 Jul 30. doi: 10.1038/s41380-021-01230-x. Online ahead of print.","Moutin E","Mol Psychiatry","2021","2021/07/31","","","10.1038/s41380-021-01230-x"
"24738190","[Genetic analysis and genes relating synaptic function for autism spectrum disorder]","Yamagata T, Matsumoto A, Nagata K.","No To Hattatsu. 2014 Mar;46(2):125-30.","Yamagata T","No To Hattatsu","2014","2014/04/18","","",""
"30180205","Plausibility of the zebrafish embryos/larvae as an alternative animal model for autism: A comparison study of transcriptome changes","Lee S, Chun HS, Lee J, Park HJ, Kim KT, Kim CH, Yoon S, Kim WK.","PLoS One. 2018 Sep 4;13(9):e0203543. doi: 10.1371/journal.pone.0203543. eCollection 2018.","Lee S","PLoS One","2018","2018/09/05","PMC6122816","","10.1371/journal.pone.0203543"
"28963116","Phelan-McDermid syndrome due to SHANK3 mutation in an intellectually disabled adult male: successful treatment with lithium","Egger JIM, Verhoeven WMA, Groenendijk-Reijenga R, Kant SG.","BMJ Case Rep. 2017 Sep 28;2017:bcr2017220778. doi: 10.1136/bcr-2017-220778.","Egger JIM","BMJ Case Rep","2017","2017/10/01","PMC5652380","","10.1136/bcr-2017-220778"
"31319798","A Brazilian cohort of individuals with Phelan-McDermid syndrome: genotype-phenotype correlation and identification of an atypical case","Samogy-Costa CI, Varella-Branco E, Monfardini F, Ferraz H, Fock RA, Barbosa RHA, Pessoa ALS, Perez ABA, Lourenço N, Vibranovski M, Krepischi A, Rosenberg C, Passos-Bueno MR.","J Neurodev Disord. 2019 Jul 18;11(1):13. doi: 10.1186/s11689-019-9273-1.","Samogy-Costa CI","J Neurodev Disord","2019","2019/07/20","PMC6637483","","10.1186/s11689-019-9273-1"
"26598066","Micro-electrode array recordings reveal reductions in both excitation and inhibition in cultured cortical neuron networks lacking Shank3","Lu C, Chen Q, Zhou T, Bozic D, Fu Z, Pan JQ, Feng G.","Mol Psychiatry. 2016 Feb;21(2):159-68. doi: 10.1038/mp.2015.173. Epub 2015 Nov 24.","Lu C","Mol Psychiatry","2016","2015/11/25","","","10.1038/mp.2015.173"
"29321759","Deficits in the Proline-Rich Synapse-Associated Shank3 Protein in Multiple Neuropsychiatric Disorders","Alexandrov PN, Zhao Y, Jaber V, Cong L, Lukiw WJ.","Front Neurol. 2017 Dec 11;8:670. doi: 10.3389/fneur.2017.00670. eCollection 2017.","Alexandrov PN","Front Neurol","2017","2018/01/12","PMC5732231","","10.3389/fneur.2017.00670"
"34509290","Lessons Learned From Neuroimaging Studies of Copy Number Variants: A Systematic Review","Modenato C, Martin-Brevet S, Moreau CA, Rodriguez-Herreros B, Kumar K, Draganski B, Sønderby IE, Jacquemont S.","Biol Psychiatry. 2021 Nov 1;90(9):596-610. doi: 10.1016/j.biopsych.2021.05.028. Epub 2021 Jun 15.","Modenato C","Biol Psychiatry","2021","2021/09/12","","","10.1016/j.biopsych.2021.05.028"
"31110290","Real-time analysis of the behaviour of groups of mice via a depth-sensing camera and machine learning","de Chaumont F, Ey E, Torquet N, Lagache T, Dallongeville S, Imbert A, Legou T, Le Sourd AM, Faure P, Bourgeron T, Olivo-Marin JC.","Nat Biomed Eng. 2019 Nov;3(11):930-942. doi: 10.1038/s41551-019-0396-1. Epub 2019 May 20.","de Chaumont F","Nat Biomed Eng","2019","2019/05/22","","","10.1038/s41551-019-0396-1"
"27846046","Clinical and molecular characterization of three genomic rearrangements at chromosome 22q13.3 associated with autism spectrum disorder","Chen CH, Chen HI, Liao HM, Chen YJ, Fang JS, Lee KF, Gau SS.","Psychiatr Genet. 2017 Feb;27(1):23-33. doi: 10.1097/YPG.0000000000000151.","Chen CH","Psychiatr Genet","2017","2016/11/16","","","10.1097/YPG.0000000000000151"
"33558651","Defective AMPA-mediated synaptic transmission and morphology in human neurons with hemizygous SHANK3 deletion engrafted in mouse prefrontal cortex","Chiola S, Napan KL, Wang Y, Lazarenko RM, Armstrong CJ, Cui J, Shcheglovitov A.","Mol Psychiatry. 2021 Sep;26(9):4670-4686. doi: 10.1038/s41380-021-01023-2. Epub 2021 Feb 8.","Chiola S","Mol Psychiatry","2021","2021/02/09","PMC8349370","NIHMS1661565","10.1038/s41380-021-01023-2"
"21795692","Importance of Shank3 protein in regulating metabotropic glutamate receptor 5 (mGluR5) expression and signaling at synapses","Verpelli C, Dvoretskova E, Vicidomini C, Rossi F, Chiappalone M, Schoen M, Di Stefano B, Mantegazza R, Broccoli V, Böckers TM, Dityatev A, Sala C.","J Biol Chem. 2011 Oct 7;286(40):34839-50. doi: 10.1074/jbc.M111.258384. Epub 2011 Jul 27.","Verpelli C","J Biol Chem","2011","2011/07/29","PMC3186429","","10.1074/jbc.M111.258384"
"22892527","Prevalence of SHANK3 variants in patients with different subtypes of autism spectrum disorders","Boccuto L, Lauri M, Sarasua SM, Skinner CD, Buccella D, Dwivedi A, Orteschi D, Collins JS, Zollino M, Visconti P, Dupont B, Tiziano D, Schroer RJ, Neri G, Stevenson RE, Gurrieri F, Schwartz CE.","Eur J Hum Genet. 2013 Mar;21(3):310-6. doi: 10.1038/ejhg.2012.175. Epub 2012 Aug 15.","Boccuto L","Eur J Hum Genet","2013","2012/08/16","PMC3573207","","10.1038/ejhg.2012.175"
"30216695","A previously unrecognized 22q13.2 microdeletion syndrome that encompasses TCF20 and TNFRSF13C","Upadia J, Gonzales PR, Atkinson TP, Schroeder HW, Robin NH, Rudy NL, Mikhail FM.","Am J Med Genet A. 2018 Dec;176(12):2791-2797. doi: 10.1002/ajmg.a.40492. Epub 2018 Sep 14.","Upadia J","Am J Med Genet A","2018","2018/09/15","","","10.1002/ajmg.a.40492"
"23650259","A role for synaptic zinc in ProSAP/Shank PSD scaffold malformation in autism spectrum disorders","Grabrucker AM.","Dev Neurobiol. 2014 Feb;74(2):136-46. doi: 10.1002/dneu.22089. Epub 2013 Sep 11.","Grabrucker AM","Dev Neurobiol","2014","2013/05/08","PMC4272576","","10.1002/dneu.22089"
"27021819","Pharmacological enhancement of mGlu5 receptors rescues behavioral deficits in SHANK3 knock-out mice","Vicidomini C, Ponzoni L, Lim D, Schmeisser MJ, Reim D, Morello N, Orellana D, Tozzi A, Durante V, Scalmani P, Mantegazza M, Genazzani AA, Giustetto M, Sala M, Calabresi P, Boeckers TM, Sala C, Verpelli C.","Mol Psychiatry. 2017 May;22(5):689-702. doi: 10.1038/mp.2016.30. Epub 2016 Mar 29.","Vicidomini C","Mol Psychiatry","2017","2016/03/30","PMC5014121","EMS66921","10.1038/mp.2016.30"
"27530683","nArgBP2 as a hub molecule in the etiology of various neuropsychiatric disorders","Lee SE, Chang S.","BMB Rep. 2016 Sep;49(9):457-8. doi: 10.5483/bmbrep.2016.49.9.138.","Lee SE","BMB Rep","2016","2016/08/18","PMC5227138","","10.5483/bmbrep.2016.49.9.138"
"25088363","Sensory integration in mouse insular cortex reflects GABA circuit maturation","Gogolla N, Takesian AE, Feng G, Fagiolini M, Hensch TK.","Neuron. 2014 Aug 20;83(4):894-905. doi: 10.1016/j.neuron.2014.06.033. Epub 2014 Jul 31.","Gogolla N","Neuron","2014","2014/08/05","PMC4177076","NIHMS610958","10.1016/j.neuron.2014.06.033"
"26158416","Cerebellar associative sensory learning defects in five mouse autism models","Kloth AD, Badura A, Li A, Cherskov A, Connolly SG, Giovannucci A, Bangash MA, Grasselli G, Peñagarikano O, Piochon C, Tsai PT, Geschwind DH, Hansel C, Sahin M, Takumi T, Worley PF, Wang SS.","Elife. 2015 Jul 9;4:e06085. doi: 10.7554/eLife.06085.","Kloth AD","Elife","2015","2015/07/10","PMC4512177","","10.7554/eLife.06085"
"22699619","Autistic-like behaviours and hyperactivity in mice lacking ProSAP1/Shank2","Schmeisser MJ, Ey E, Wegener S, Bockmann J, Stempel AV, Kuebler A, Janssen AL, Udvardi PT, Shiban E, Spilker C, Balschun D, Skryabin BV, Dieck St, Smalla KH, Montag D, Leblond CS, Faure P, Torquet N, Le Sourd AM, Toro R, Grabrucker AM, Shoichet SA, Schmitz D, Kreutz MR, Bourgeron T, Gundelfinger ED, Boeckers TM.","Nature. 2012 Apr 29;486(7402):256-60. doi: 10.1038/nature11015.","Schmeisser MJ","Nature","2012","2012/06/16","","","10.1038/nature11015"
"32161363","Inhibitory regulation of calcium transients in prefrontal dendritic spines is compromised by a nonsense Shank3 mutation","Ali F, Shao LX, Gerhard DM, Sweasy K, Pothula S, Pittenger C, Duman RS, Kwan AC.","Mol Psychiatry. 2021 Jun;26(6):1945-1966. doi: 10.1038/s41380-020-0708-6. Epub 2020 Mar 11.","Ali F","Mol Psychiatry","2021","2020/03/13","PMC7483244","NIHMS1569855","10.1038/s41380-020-0708-6"
"18563458","Heterogeneous dysregulation of microRNAs across the autism spectrum","Abu-Elneel K, Liu T, Gazzaniga FS, Nishimura Y, Wall DP, Geschwind DH, Lao K, Kosik KS.","Neurogenetics. 2008 Jul;9(3):153-61. doi: 10.1007/s10048-008-0133-5. Epub 2008 Jun 19.","Abu-Elneel K","Neurogenetics","2008","2008/06/20","","","10.1007/s10048-008-0133-5"
"22558107","High-throughput sequencing of mGluR signaling pathway genes reveals enrichment of rare variants in autism","Kelleher RJ 3rd, Geigenmüller U, Hovhannisyan H, Trautman E, Pinard R, Rathmell B, Carpenter R, Margulies D.","PLoS One. 2012;7(4):e35003. doi: 10.1371/journal.pone.0035003. Epub 2012 Apr 27.","Kelleher RJ 3rd","PLoS One","2012","2012/05/05","PMC3338748","","10.1371/journal.pone.0035003"
"27273769","SHANK3 controls maturation of social reward circuits in the VTA","Bariselli S, Tzanoulinou S, Glangetas C, Prévost-Solié C, Pucci L, Viguié J, Bezzi P, O'Connor EC, Georges F, Lüscher C, Bellone C.","Nat Neurosci. 2016 Jul;19(7):926-934. doi: 10.1038/nn.4319. Epub 2016 Jun 6.","Bariselli S","Nat Neurosci","2016","2016/06/09","PMC4948673","EMS68300","10.1038/nn.4319"
"34566559","Social Deficits and Repetitive Behaviors Are Improved by Early Postnatal Low-Dose VPA Intervention in a Novel shank3-Deficient Zebrafish Model","Liu C, Wang Y, Deng J, Lin J, Hu C, Li Q, Xu X.","Front Neurosci. 2021 Sep 10;15:682054. doi: 10.3389/fnins.2021.682054. eCollection 2021.","Liu C","Front Neurosci","2021","2021/09/27","PMC8462462","","10.3389/fnins.2021.682054"
"31703095","Maternal stress in Shank3ex4-9 mice increases pup-directed care and alters brain white matter in male offspring","Wong BKY, Murry JB, Ramakrishnan R, He F, Balasa A, Stinnett GR, Pedersen SE, Pautler RG, Van den Veyver IB.","PLoS One. 2019 Nov 8;14(11):e0224876. doi: 10.1371/journal.pone.0224876. eCollection 2019.","Wong BKY","PLoS One","2019","2019/11/09","PMC6839842","","10.1371/journal.pone.0224876"
"31722214","Abnormal Striatal Development Underlies the Early Onset of Behavioral Deficits in Shank3B(-/-) Mice","Peixoto RT, Chantranupong L, Hakim R, Levasseur J, Wang W, Merchant T, Gorman K, Budnik B, Sabatini BL.","Cell Rep. 2019 Nov 12;29(7):2016-2027.e4. doi: 10.1016/j.celrep.2019.10.021.","Peixoto RT","Cell Rep","2019","2019/11/14","PMC6889826","NIHMS1542972","10.1016/j.celrep.2019.10.021"
"33398084","Homer1 promotes dendritic spine growth through ankyrin-G and its loss reshapes the synaptic proteome","Yoon S, Piguel NH, Khalatyan N, Dionisio LE, Savas JN, Penzes P.","Mol Psychiatry. 2021 Jun;26(6):1775-1789. doi: 10.1038/s41380-020-00991-1. Epub 2021 Jan 4.","Yoon S","Mol Psychiatry","2021","2021/01/05","PMC8254828","NIHMS1652984","10.1038/s41380-020-00991-1"
"34253921","Reduced sociability and social agency encoding in adult Shank3-mutant mice are restored through gene re-expression in real time","Lee DK, Li SW, Bounni F, Friedman G, Jamali M, Strahs L, Zeliger O, Gabrieli P, Stankovich MA, Demaree J, Williams ZM.","Nat Neurosci. 2021 Sep;24(9):1243-1255. doi: 10.1038/s41593-021-00888-4. Epub 2021 Jul 12.","Lee DK","Nat Neurosci","2021","2021/07/13","PMC8410666","NIHMS1712623","10.1038/s41593-021-00888-4"
"28002633","VTA DA neuron excitatory synapses in Shank3 Δex(4-9) mouse line","Bariselli S, Bellone C.","Synapse. 2017 Jun;71(6). doi: 10.1002/syn.21955. Epub 2017 Jan 27.","Bariselli S","Synapse","2017","2016/12/22","","","10.1002/syn.21955"
"24382453","The PSD protein ProSAP2/Shank3 displays synapto-nuclear shuttling which is deregulated in a schizophrenia-associated mutation","Grabrucker S, Proepper C, Mangus K, Eckert M, Chhabra R, Schmeisser MJ, Boeckers TM, Grabrucker AM.","Exp Neurol. 2014 Mar;253:126-37. doi: 10.1016/j.expneurol.2013.12.015. Epub 2013 Dec 29.","Grabrucker S","Exp Neurol","2014","2014/01/03","","","10.1016/j.expneurol.2013.12.015"
"34559195","Strong evidence for genotype-phenotype correlations in Phelan-McDermid syndrome: Results from the developmental Synaptopathies consortium","Levy T, Foss-Feig JH, Betancur C, Siper PM, Pilar Trelles-Thorne M, Halpern D, Frank Y, Lozano R, Layton C, Britvan B, Bernstein JA, Buxbaum JD, Berry-Kravis E, Powell CM, Srivastava S, Sahin M, Soorya L, Thurm A, Kolevzon A; Developmental Synaptopathies Consortium.","Hum Mol Genet. 2021 Sep 24:ddab280. doi: 10.1093/hmg/ddab280. Online ahead of print.","Levy T","Hum Mol Genet","2021","2021/09/24","","","10.1093/hmg/ddab280"
"30505269","Reduced Efficacy of d-Amphetamine and 3,4-Methylenedioxymethamphetamine in Inducing Hyperactivity in Mice Lacking the Postsynaptic Scaffolding Protein SHANK1","Sungur AÖ, Redecker TM, Andres E, Dürichen W, Schwarting RKW, Del Rey A, Wöhr M.","Front Mol Neurosci. 2018 Nov 16;11:419. doi: 10.3389/fnmol.2018.00419. eCollection 2018.","Sungur AÖ","Front Mol Neurosci","2018","2018/12/04","PMC6250831","","10.3389/fnmol.2018.00419"
"30131675","Functional Relevance of Missense Mutations Affecting the N-Terminal Part of Shank3 Found in Autistic Patients","Hassani Nia F, Kreienkamp HJ.","Front Mol Neurosci. 2018 Aug 7;11:268. doi: 10.3389/fnmol.2018.00268. eCollection 2018.","Hassani Nia F","Front Mol Neurosci","2018","2018/08/23","PMC6090658","","10.3389/fnmol.2018.00268"
"33542189","Synergistic inhibition of histone modifiers produces therapeutic effects in adult Shank3-deficient mice","Zhang F, Rein B, Zhong P, Shwani T, Conrow-Graham M, Wang ZJ, Yan Z.","Transl Psychiatry. 2021 Feb 4;11(1):99. doi: 10.1038/s41398-021-01233-w.","Zhang F","Transl Psychiatry","2021","2021/02/05","PMC7862604","","10.1038/s41398-021-01233-w"
"33949759","Genotype-phenotype correlation in Phelan-McDermid syndrome: A comprehensive review of chromosome 22q13 deleted genes","Ricciardello A, Tomaiuolo P, Persico AM.","Am J Med Genet A. 2021 Jul;185(7):2211-2233. doi: 10.1002/ajmg.a.62222. Epub 2021 May 5.","Ricciardello A","Am J Med Genet A","2021","2021/05/05","PMC8251815","","10.1002/ajmg.a.62222"
"33514394","Evolutionary conservation and divergence of the human brain transcriptome","Pembroke WG, Hartl CL, Geschwind DH.","Genome Biol. 2021 Jan 29;22(1):52. doi: 10.1186/s13059-020-02257-z.","Pembroke WG","Genome Biol","2021","2021/01/30","PMC7844938","","10.1186/s13059-020-02257-z"
"23225497","Cerebellar and posterior fossa malformations in patients with autism-associated chromosome 22q13 terminal deletion","Aldinger KA, Kogan J, Kimonis V, Fernandez B, Horn D, Klopocki E, Chung B, Toutain A, Weksberg R, Millen KJ, Barkovich AJ, Dobyns WB.","Am J Med Genet A. 2013 Jan;161A(1):131-6. doi: 10.1002/ajmg.a.35700. Epub 2012 Dec 7.","Aldinger KA","Am J Med Genet A","2013","2012/12/11","PMC3733662","NIHMS450403","10.1002/ajmg.a.35700"
"16059935","Molecular and phenotypic characterization of ring chromosome 22","Jeffries AR, Curran S, Elmslie F, Sharma A, Wenger S, Hummel M, Powell J.","Am J Med Genet A. 2005 Aug 30;137(2):139-47. doi: 10.1002/ajmg.a.30780.","Jeffries AR","Am J Med Genet A","2005","2005/08/02","","","10.1002/ajmg.a.30780"
"34206779","Sensory Reactivity Phenotype in Phelan-McDermid Syndrome Is Distinct from Idiopathic ASD","Tavassoli T, Layton C, Levy T, Rowe M, George-Jones J, Zweifach J, Lurie S, Buxbaum JD, Kolevzon A, Siper PM.","Genes (Basel). 2021 Jun 26;12(7):977. doi: 10.3390/genes12070977.","Tavassoli T","Genes (Basel)","2021","2021/07/02","PMC8306746","","10.3390/genes12070977"
"30302388","Behavioral Phenotyping of an Improved Mouse Model of Phelan-McDermid Syndrome with a Complete Deletion of the Shank3 Gene","Drapeau E, Riad M, Kajiwara Y, Buxbaum JD.","eNeuro. 2018 Oct 5;5(3):ENEURO.0046-18.2018. doi: 10.1523/ENEURO.0046-18.2018. eCollection 2018 May-Jun.","Drapeau E","eNeuro","2018","2018/10/11","PMC6175061","","10.1523/ENEURO.0046-18.2018"
"27225771","Shank Modulates Postsynaptic Wnt Signaling to Regulate Synaptic Development","Harris KP, Akbergenova Y, Cho RW, Baas-Thomas MS, Littleton JT.","J Neurosci. 2016 May 25;36(21):5820-32. doi: 10.1523/JNEUROSCI.4279-15.2016.","Harris KP","J Neurosci","2016","2016/05/27","PMC4879199","","10.1523/JNEUROSCI.4279-15.2016"
