PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22249109","MeCP2+/- mouse model of RTT reproduces auditory phenotypes associated with Rett syndrome and replicate select EEG endophenotypes of autism spectrum disorder","Liao W, Gandal MJ, Ehrlichman RS, Siegel SJ, Carlson GC.","Neurobiol Dis. 2012 Apr;46(1):88-92. doi: 10.1016/j.nbd.2011.12.048. Epub 2012 Jan 9.","Liao W","Neurobiol Dis","2012","2012/01/18","PMC3299908","NIHMS348745","10.1016/j.nbd.2011.12.048"
"21721946","The role of MeCP2 in the brain","Guy J, Cheval H, Selfridge J, Bird A.","Annu Rev Cell Dev Biol. 2011;27:631-52. doi: 10.1146/annurev-cellbio-092910-154121. Epub 2011 Jun 29.","Guy J","Annu Rev Cell Dev Biol","2011","2011/07/05","","","10.1146/annurev-cellbio-092910-154121"
"31193946","LINE1 and Mecp2 methylation of the adult striatum and prefrontal cortex exposed to prenatal immune activation","Basil P, Li Q, Sham PC, McAlonan GM.","Data Brief. 2019 May 23;25:104003. doi: 10.1016/j.dib.2019.104003. eCollection 2019 Aug.","Basil P","Data Brief","2019","2019/06/14","PMC6545381","","10.1016/j.dib.2019.104003"
"25290267","Elevated 5-hydroxymethylcytosine in the Engrailed-2 (EN-2) promoter is associated with increased gene expression and decreased MeCP2 binding in autism cerebellum","James SJ, Shpyleva S, Melnyk S, Pavliv O, Pogribny IP.","Transl Psychiatry. 2014 Oct 7;4(10):e460. doi: 10.1038/tp.2014.87.","James SJ","Transl Psychiatry","2014","2014/10/08","PMC4350522","","10.1038/tp.2014.87"
"14734626","Multiple pathways regulate MeCP2 expression in normal brain development and exhibit defects in autism-spectrum disorders","Samaco RC, Nagarajan RP, Braunschweig D, LaSalle JM.","Hum Mol Genet. 2004 Mar 15;13(6):629-39. doi: 10.1093/hmg/ddh063. Epub 2004 Jan 20.","Samaco RC","Hum Mol Genet","2004","2004/01/22","","","10.1093/hmg/ddh063"
"24468882","Disentangling the heterogeneity of autism spectrum disorder through genetic findings","Jeste SS, Geschwind DH.","Nat Rev Neurol. 2014 Feb;10(2):74-81. doi: 10.1038/nrneurol.2013.278. Epub 2014 Jan 28.","Jeste SS","Nat Rev Neurol","2014","2014/01/29","PMC4125617","NIHMS599590","10.1038/nrneurol.2013.278"
"25082535","MeCP2: multifaceted roles in gene regulation and neural development","Cheng TL, Qiu Z.","Neurosci Bull. 2014 Aug;30(4):601-9. doi: 10.1007/s12264-014-1452-6. Epub 2014 Aug 1.","Cheng TL","Neurosci Bull","2014","2014/08/02","PMC5562630","","10.1007/s12264-014-1452-6"
"25309341","Dendritic spine dysgenesis in Rett syndrome","Xu X, Miller EC, Pozzo-Miller L.","Front Neuroanat. 2014 Sep 10;8:97. doi: 10.3389/fnana.2014.00097. eCollection 2014.","Xu X","Front Neuroanat","2014","2014/10/14","PMC4159975","","10.3389/fnana.2014.00097"
"19160128","Could autism with mental retardation result from digenism and frequent de novo mutations?","Moraine C, Bonnet-Brilhault F, Laumonnier F, Gomot M.","World J Biol Psychiatry. 2009;10(4 Pt 3):1030-6. doi: 10.1080/15622970802627455.","Moraine C","World J Biol Psychiatry","2009","2009/01/23","","","10.1080/15622970802627455"
"27478051","[Autism spectrum disorders and epilepsy]","Andoh M, Ikegaya Y, Koyama R.","Nihon Yakurigaku Zasshi. 2016 Aug;148(2):121-2. doi: 10.1254/fpj.148.121.","Andoh M","Nihon Yakurigaku Zasshi","2016","2016/08/02","","","10.1254/fpj.148.121"
"21825235","Rett syndrome: exploring the autism link","Percy AK.","Arch Neurol. 2011 Aug;68(8):985-9. doi: 10.1001/archneurol.2011.149.","Percy AK","Arch Neurol","2011","2011/08/10","PMC3674963","NIHMS473616","10.1001/archneurol.2011.149"
"25669997","Dysregulated brain immunity and neurotrophin signaling in Rett syndrome and autism spectrum disorders","Theoharides TC, Athanassiou M, Panagiotidou S, Doyle R.","J Neuroimmunol. 2015 Feb 15;279:33-8. doi: 10.1016/j.jneuroim.2014.12.003. Epub 2014 Dec 4.","Theoharides TC","J Neuroimmunol","2015","2015/02/12","","","10.1016/j.jneuroim.2014.12.003"
"32722525","Next Generation Sequencing of 134 Children with Autism Spectrum Disorder and Regression","Yin J, Chun CA, Zavadenko NN, Pechatnikova NL, Naumova OY, Doddapaneni HV, Hu J, Muzny DM, Schaaf CP, Grigorenko EL.","Genes (Basel). 2020 Jul 25;11(8):853. doi: 10.3390/genes11080853.","Yin J","Genes (Basel)","2020","2020/07/30","PMC7463850","","10.3390/genes11080853"
"26903789","Autism Spectrum Disorders and Drug Addiction: Common Pathways, Common Molecules, Distinct Disorders?","Rothwell PE.","Front Neurosci. 2016 Feb 5;10:20. doi: 10.3389/fnins.2016.00020. eCollection 2016.","Rothwell PE","Front Neurosci","2016","2016/02/24","PMC4742554","","10.3389/fnins.2016.00020"
"31273723","Behavioral Characterization of MeCP2 Dysfunction-Associated Rett Syndrome and Neuropsychiatric Disorders","Chin EWM, Goh ELK.","Methods Mol Biol. 2019;2011:593-605. doi: 10.1007/978-1-4939-9554-7_34.","Chin EWM","Methods Mol Biol","2019","2019/07/06","","","10.1007/978-1-4939-9554-7_34"
"25131546","Epigenetic mechanisms in autism spectrum disorder","Zhubi A, Cook EH, Guidotti A, Grayson DR.","Int Rev Neurobiol. 2014;115:203-44. doi: 10.1016/B978-0-12-801311-3.00006-8.","Zhubi A","Int Rev Neurobiol","2014","2014/08/19","","","10.1016/B978-0-12-801311-3.00006-8"
"32503625","Transcriptional consequences of MBD5 disruption in mouse brain and CRISPR-derived neurons","Seabra CM, Aneichyk T, Erdin S, Tai DJC, De Esch CEF, Razaz P, An Y, Manavalan P, Ragavendran A, Stortchevoi A, Abad C, Young JI, Maciel P, Talkowski ME, Gusella JF.","Mol Autism. 2020 Jun 5;11(1):45. doi: 10.1186/s13229-020-00354-1.","Seabra CM","Mol Autism","2020","2020/06/07","PMC7275313","","10.1186/s13229-020-00354-1"
"33638179","MECP2 and the biology of MECP2 duplication syndrome","D'Mello SR 3rd.","J Neurochem. 2021 Oct;159(1):29-60. doi: 10.1111/jnc.15331. Epub 2021 Aug 25.","D'Mello SR 3rd","J Neurochem","2021","2021/02/27","","","10.1111/jnc.15331"
"21442598","[Genetic analyses for identifying molecular mechanisms in autism spectrum disorders]","Chiocchetti A, Klauck SM.","Z Kinder Jugendpsychiatr Psychother. 2011 Mar;39(2):101-11. doi: 10.1024/1422-4917/a000096.","Chiocchetti A","Z Kinder Jugendpsychiatr Psychother","2011","2011/03/29","","","10.1024/1422-4917/a000096"
"26918155","Recent advances in understanding synaptic abnormalities in Rett syndrome","Johnston M, Blue ME, Naidu S.","F1000Res. 2015 Dec 22;4:F1000 Faculty Rev-1490. doi: 10.12688/f1000research.6987.1. eCollection 2015.","Johnston M","F1000Res","2015","2016/02/27","PMC4754036","","10.12688/f1000research.6987.1"
"18985105","Autism-lessons from the X chromosome","Marco EJ, Skuse DH.","Soc Cogn Affect Neurosci. 2006 Dec;1(3):183-93. doi: 10.1093/scan/nsl028.","Marco EJ","Soc Cogn Affect Neurosci","2006","2008/11/06","PMC2555419","","10.1093/scan/nsl028"
"15721740","Transcriptional control of cognitive development","Hong EJ, West AE, Greenberg ME.","Curr Opin Neurobiol. 2005 Feb;15(1):21-8. doi: 10.1016/j.conb.2005.01.002.","Hong EJ","Curr Opin Neurobiol","2005","2005/02/22","","","10.1016/j.conb.2005.01.002"
"24072048","[Autism and epigenetics. A model of explanation for the understanding of the genesis in autism spectrum disorders]","Arberas C, Ruggieri V.","Medicina (B Aires). 2013;73 Suppl 1:20-9.","Arberas C","Medicina (B Aires)","2013","2013/09/28","","",""
"29698767","Regulation of neural differentiation, synaptic scaling and animal behavior by MeCP2 phophorylation","Zhong X, Li H, Kim J, Chang Q.","Neurobiol Learn Mem. 2019 Nov;165:106859. doi: 10.1016/j.nlm.2018.04.014. Epub 2018 Apr 24.","Zhong X","Neurobiol Learn Mem","2019","2018/04/27","PMC6200650","NIHMS963898","10.1016/j.nlm.2018.04.014"
"19195802","Expression analysis and mutation detection of DLX5 and DLX6 in autism","Nakashima N, Yamagata T, Mori M, Kuwajima M, Suwa K, Momoi MY.","Brain Dev. 2010 Feb;32(2):98-104. doi: 10.1016/j.braindev.2008.12.021. Epub 2009 Feb 4.","Nakashima N","Brain Dev","2010","2009/02/07","","","10.1016/j.braindev.2008.12.021"
"18728070","Autistic phenotypes and genetic testing: state-of-the-art for the clinical geneticist","Lintas C, Persico AM.","J Med Genet. 2009 Jan;46(1):1-8. doi: 10.1136/jmg.2008.060871. Epub 2008 Aug 26.","Lintas C","J Med Genet","2009","2008/08/30","PMC2603481","","10.1136/jmg.2008.060871"
"26952805","Genes and sex hormones interaction in neurodevelopmental disorders","Romano E, Cosentino L, Laviola G, De Filippis B.","Neurosci Biobehav Rev. 2016 Aug;67:9-24. doi: 10.1016/j.neubiorev.2016.02.019. Epub 2016 Mar 4.","Romano E","Neurosci Biobehav Rev","2016","2016/03/09","","","10.1016/j.neubiorev.2016.02.019"
"31332003","Deep learning of spontaneous arousal fluctuations detects early cholinergic defects across neurodevelopmental mouse models and patients","Artoni P, Piffer A, Vinci V, LeBlanc J, Nelson CA, Hensch TK, Fagiolini M.","Proc Natl Acad Sci U S A. 2020 Sep 22;117(38):23298-23303. doi: 10.1073/pnas.1820847116. Epub 2019 Jul 22.","Artoni P","Proc Natl Acad Sci U S A","2020","2019/07/24","PMC7519255","","10.1073/pnas.1820847116"
"17701895","DLX5 and DLX6 expression is biallelic and not modulated by MeCP2 deficiency","Schüle B, Li HH, Fisch-Kohl C, Purmann C, Francke U.","Am J Hum Genet. 2007 Sep;81(3):492-506. doi: 10.1086/520063. Epub 2007 Aug 2.","Schüle B","Am J Hum Genet","2007","2007/08/19","PMC1950824","","10.1086/520063"
"32749543","Male-specific features are reduced in Mecp2-null mice: analyses of vasopressinergic innervation, pheromone production and social behaviour","Martínez-Rodríguez E, Martín-Sánchez A, Kul E, Bose A, Martínez-Martínez FJ, Stork O, Martínez-García F, Lanuza E, Santos M, Agustín-Pavón C.","Brain Struct Funct. 2020 Sep;225(7):2219-2238. doi: 10.1007/s00429-020-02122-6. Epub 2020 Aug 4.","Martínez-Rodríguez E","Brain Struct Funct","2020","2020/08/05","","","10.1007/s00429-020-02122-6"
"27075501","Monkey model of MECP2 duplication syndrome aids autism research: Monkeys genetically altered with extra copies of MECP2 are being used as a model for research into autism and MECP2 duplication syndrome","","Am J Med Genet A. 2016 May;170A(5):1112-3. doi: 10.1002/ajmg.a.37646.","","Am J Med Genet A","2016","2016/04/15","","","10.1002/ajmg.a.37646"
"26037367","[Advance in research on MECP2 [corrected] duplication syndrome]","Zhang Q, Bao X.","Zhonghua Yi Xue Yi Chuan Xue Za Zhi. 2015 Jun;32(3):426-9. doi: 10.3760/cma.j.issn.1003-9406.2015.03.028.","Zhang Q","Zhonghua Yi Xue Yi Chuan Xue Za Zhi","2015","2015/06/04","","","10.3760/cma.j.issn.1003-9406.2015.03.028"
"28317218","Rodent models of genetic and chromosomal variations in psychiatric disorders","Nomura J, Kannan G, Takumi T.","Psychiatry Clin Neurosci. 2017 Aug;71(8):508-517. doi: 10.1111/pcn.12524. Epub 2017 Apr 23.","Nomura J","Psychiatry Clin Neurosci","2017","2017/03/21","","","10.1111/pcn.12524"
"16225831","Dissecting MECP2 function in the central nervous system","Kishi N, Macklis JD.","J Child Neurol. 2005 Sep;20(9):753-9. doi: 10.1177/08830738050200091001.","Kishi N","J Child Neurol","2005","2005/10/18","","","10.1177/08830738050200091001"
"17965611","The Odyssey of MeCP2 and parental imprinting","LaSalle JM.","Epigenetics. 2007 Jan-Mar;2(1):5-10. doi: 10.4161/epi.2.1.3697. Epub 2006 Dec 12.","LaSalle JM","Epigenetics","2007","2007/10/30","PMC1866173","NIHMS15114","10.4161/epi.2.1.3697"
"34565458","Prenatal and postnatal traffic pollution exposure, DNA methylation in Shank3 and MeCP2 promoter regions, H3K4me3 and H3K27me3 and sociability in rats' offspring","Zhou Q, Tian Y, Xu C, Wang J, Jin Y.","Clin Epigenetics. 2021 Sep 26;13(1):180. doi: 10.1186/s13148-021-01170-x.","Zhou Q","Clin Epigenetics","2021","2021/09/27","PMC8474908","","10.1186/s13148-021-01170-x"
"24116704","The genetic landscape of autism spectrum disorders","Rosti RO, Sadek AA, Vaux KK, Gleeson JG.","Dev Med Child Neurol. 2014 Jan;56(1):12-8. doi: 10.1111/dmcn.12278. Epub 2013 Oct 1.","Rosti RO","Dev Med Child Neurol","2014","2013/10/15","","","10.1111/dmcn.12278"
"22522469","Dendritic spine pathology in epilepsy: cause or consequence?","Wong M, Guo D.","Neuroscience. 2013 Oct 22;251:141-50. doi: 10.1016/j.neuroscience.2012.03.048. Epub 2012 Apr 20.","Wong M","Neuroscience","2013","2012/04/24","","","10.1016/j.neuroscience.2012.03.048"
"27419865","The Troubled Touch of Autism","Tuttle AH, Bartsch VB, Zylka MJ.","Cell. 2016 Jul 14;166(2):273-274. doi: 10.1016/j.cell.2016.06.054.","Tuttle AH","Cell","2016","2016/07/16","PMC5461061","NIHMS863658","10.1016/j.cell.2016.06.054"
"30560934","MicroRNA-197 controls ADAM10 expression to mediate MeCP2's role in the differentiation of neuronal progenitors","Wang YM, Zheng YF, Yang SY, Yang ZM, Zhang LN, He YQ, Gong XH, Liu D, Finnell RH, Qiu ZL, Du YS, Wang HY.","Cell Death Differ. 2019 Oct;26(10):1863-1879. doi: 10.1038/s41418-018-0257-6. Epub 2018 Dec 18.","Wang YM","Cell Death Differ","2019","2018/12/19","PMC6748079","","10.1038/s41418-018-0257-6"
"32360592","Intellectual and Developmental Disabilities Research Centers: A Multidisciplinary Approach to Understand the Pathogenesis of Methyl-CpG Binding Protein 2-related Disorders","Fagiolini M, Patrizi A, LeBlanc J, Jin LW, Maezawa I, Sinnett S, Gray SJ, Molholm S, Foxe JJ, Johnston MV, Naidu S, Blue M, Hossain A, Kadam S, Zhao X, Chang Q, Zhou Z, Zoghbi H.","Neuroscience. 2020 Oct 1;445:190-206. doi: 10.1016/j.neuroscience.2020.04.037. Epub 2020 Apr 29.","Fagiolini M","Neuroscience","2020","2020/05/04","PMC8025698","NIHMS1687919","10.1016/j.neuroscience.2020.04.037"
"23449173","Mechanisms and therapeutic challenges in autism spectrum disorders: insights from Rett syndrome","Castro J, Mellios N, Sur M.","Curr Opin Neurol. 2013 Apr;26(2):154-9. doi: 10.1097/WCO.0b013e32835f19a7.","Castro J","Curr Opin Neurol","2013","2013/03/02","","","10.1097/WCO.0b013e32835f19a7"
"24668484","Brain-derived neurotrophic factor and Rett syndrome","Katz DM.","Handb Exp Pharmacol. 2014;220:481-95. doi: 10.1007/978-3-642-45106-5_18.","Katz DM","Handb Exp Pharmacol","2014","2014/03/27","","","10.1007/978-3-642-45106-5_18"
"23169761","The behavioral phenotype in MECP2 duplication syndrome: a comparison with idiopathic autism","Peters SU, Hundley RJ, Wilson AK, Warren Z, Vehorn A, Carvalho CM, Lupski JR, Ramocki MB.","Autism Res. 2013 Feb;6(1):42-50. doi: 10.1002/aur.1262. Epub 2012 Nov 20.","Peters SU","Autism Res","2013","2012/11/22","PMC3578988","NIHMS417661","10.1002/aur.1262"
"28993314","Mecp2 regulates tnfa during zebrafish embryonic development and acute inflammation","van der Vaart M, Svoboda O, Weijts BG, Espín-Palazón R, Sapp V, Pietri T, Bagnat M, Muotri AR, Traver D.","Dis Model Mech. 2017 Dec 19;10(12):1439-1451. doi: 10.1242/dmm.026922.","van der Vaart M","Dis Model Mech","2017","2017/10/11","PMC5769600","","10.1242/dmm.026922"
"21596554","Drosophila modeling of heritable neurodevelopmental disorders","Gatto CL, Broadie K.","Curr Opin Neurobiol. 2011 Dec;21(6):834-41. doi: 10.1016/j.conb.2011.04.009. Epub 2011 May 17.","Gatto CL","Curr Opin Neurobiol","2011","2011/05/21","PMC3172335","NIHMS297614","10.1016/j.conb.2011.04.009"
"32457807","Detection of Rare Methyl-CpG Binding Protein 2 Gene Missense Mutations in Patients With Schizophrenia","Chen CH, Cheng MC, Huang A, Hu TM, Ping LY, Chang YS.","Front Genet. 2020 May 8;11:476. doi: 10.3389/fgene.2020.00476. eCollection 2020.","Chen CH","Front Genet","2020","2020/05/28","PMC7227600","","10.3389/fgene.2020.00476"
"15796126","Specific genetic disorders and autism: clinical contribution towards their identification","Cohen D, Pichard N, Tordjman S, Baumann C, Burglen L, Excoffier E, Lazar G, Mazet P, Pinquier C, Verloes A, Héron D.","J Autism Dev Disord. 2005 Feb;35(1):103-16. doi: 10.1007/s10803-004-1038-2.","Cohen D","J Autism Dev Disord","2005","2005/03/31","","","10.1007/s10803-004-1038-2"
"17684768","The diagnosis of autism in a female: could it be Rett syndrome?","Young DJ, Bebbington A, Anderson A, Ravine D, Ellaway C, Kulkarni A, de Klerk N, Kaufmann WE, Leonard H.","Eur J Pediatr. 2008 Jun;167(6):661-9. doi: 10.1007/s00431-007-0569-x. Epub 2007 Aug 8.","Young DJ","Eur J Pediatr","2008","2007/08/09","","","10.1007/s00431-007-0569-x"
"21453447","In sickness and in health: the role of methyl-CpG binding protein 2 in the central nervous system","Díaz de León-Guerrero S, Pedraza-Alva G, Pérez-Martínez L.","Eur J Neurosci. 2011 May;33(9):1563-74. doi: 10.1111/j.1460-9568.2011.07658.x. Epub 2011 Apr 1.","Díaz de León-Guerrero S","Eur J Neurosci","2011","2011/04/02","PMC3110863","","10.1111/j.1460-9568.2011.07658.x"
"25385366","Modeling non-syndromic autism and the impact of TRPC6 disruption in human neurons","Griesi-Oliveira K, Acab A, Gupta AR, Sunaga DY, Chailangkarn T, Nicol X, Nunez Y, Walker MF, Murdoch JD, Sanders SJ, Fernandez TV, Ji W, Lifton RP, Vadasz E, Dietrich A, Pradhan D, Song H, Ming GL, Gu X, Haddad G, Marchetto MC, Spitzer N, Passos-Bueno MR, State MW, Muotri AR.","Mol Psychiatry. 2015 Nov;20(11):1350-65. doi: 10.1038/mp.2014.141. Epub 2014 Nov 11.","Griesi-Oliveira K","Mol Psychiatry","2015","2014/11/12","PMC4427554","NIHMS629510","10.1038/mp.2014.141"
"30304570","Application of Human-Induced Pluripotent Stem Cells (hiPSCs) to Study Synaptopathy of Neurodevelopmental Disorders","Shen X, Yeung HT, Lai KO.","Dev Neurobiol. 2019 Jan;79(1):20-35. doi: 10.1002/dneu.22644. Epub 2018 Oct 21.","Shen X","Dev Neurobiol","2019","2018/10/11","","","10.1002/dneu.22644"
"31709783","Increased attention to snake images in cynomolgus monkeys: an eye-tracking study","Zhang B, Zhou ZG, Zhou Y, Chen YC.","Zool Res. 2020 Jan 18;41(1):32-38. doi: 10.24272/j.issn.2095-8137.2020.005.","Zhang B","Zool Res","2020","2019/11/12","PMC6956723","","10.24272/j.issn.2095-8137.2020.005"
"17848915","Advances in behavioral genetics: mouse models of autism","Moy SS, Nadler JJ.","Mol Psychiatry. 2008 Jan;13(1):4-26. doi: 10.1038/sj.mp.4002082. Epub 2007 Sep 11.","Moy SS","Mol Psychiatry","2008","2007/09/13","","","10.1038/sj.mp.4002082"
"28795659","Role of mycotoxins in the pathobiology of autism: A first evidence","De Santis B, Brera C, Mezzelani A, Soricelli S, Ciceri F, Moretti G, Debegnach F, Bonaglia MC, Villa L, Molteni M, Raggi ME.","Nutr Neurosci. 2019 Feb;22(2):132-144. doi: 10.1080/1028415X.2017.1357793. Epub 2017 Aug 10.","De Santis B","Nutr Neurosci","2019","2017/08/11","","","10.1080/1028415X.2017.1357793"
"33238114","DNMT3A Haploinsufficiency Results in Behavioral Deficits and Global Epigenomic Dysregulation Shared across Neurodevelopmental Disorders","Christian DL, Wu DY, Martin JR, Moore JR, Liu YR, Clemens AW, Nettles SA, Kirkland NM, Papouin T, Hill CA, Wozniak DF, Dougherty JD, Gabel HW.","Cell Rep. 2020 Nov 24;33(8):108416. doi: 10.1016/j.celrep.2020.108416.","Christian DL","Cell Rep","2020","2020/11/25","PMC7716597","NIHMS1649680","10.1016/j.celrep.2020.108416"
"31947619","Comprehensive Analysis of GABA(A)-A1R Developmental Alterations in Rett Syndrome: Setting the Focus for Therapeutic Targets in the Time Frame of the Disease","Oyarzabal A, Xiol C, Castells AA, Grau C, O'Callaghan M, Fernández G, Alcántara S, Pineda M, Armstrong J, Altafaj X, García-Cazorla A.","Int J Mol Sci. 2020 Jan 14;21(2):518. doi: 10.3390/ijms21020518.","Oyarzabal A","Int J Mol Sci","2020","2020/01/18","PMC7014188","","10.3390/ijms21020518"
"15070486","Rett syndrome: a prototypical neurodevelopmental disorder","Neul JL, Zoghbi HY.","Neuroscientist. 2004 Apr;10(2):118-28. doi: 10.1177/1073858403260995.","Neul JL","Neuroscientist","2004","2004/04/09","","","10.1177/1073858403260995"
"27241247","Does MeCP2 deficiency in autism confer protection against later development of Alzheimer's disease? A reply to Oberman and Pascual-Leone (2014)","Fluegge K.","Med Hypotheses. 2016 Jul;92:18-20. doi: 10.1016/j.mehy.2016.04.020. Epub 2016 Apr 13.","Fluegge K","Med Hypotheses","2016","2016/06/01","","","10.1016/j.mehy.2016.04.020"
"30226965","MECP2 DUPLICATION SYNDROME WITH ADDITIONAL FINDINGS","Tug E, Ergun MA, Percin EF.","Genet Couns. 2016;27(4):471-478.","Tug E","Genet Couns","2016","2018/09/19","","",""
